,DATE,TIME,SYS-CTL,RF-CTRL,ECONCTRL,ACCH-SEL,HWC-VLV,CHWC-VLV,EA-DMPR,RA-DMPR,OA-DMPR,SF-SST,RF-SST,SF-WAT,RF-WAT,HWP-GPM,CHWP-GPM,RFCFMLAG,RF-SFSPD,SAT_SPT,SA_SPSPT,RMT-CFM,SA-CFM,RA-CFM,OA-CFM,SA-TEMP,MA-TEMP,RA-TEMP,HWC-DAT,CHWC-DAT,SA-SP,SF-DP,RF-DP,SF-SPD,RF-SPD,SA-HUMD,RA-HUMD,OA-TEMP,OAD-TEMP,HWC-EWT,HWC-LWT,HWC-MWT,CHWC-EWT,CHWC-LWT,CHWC-MWT,HWP-DP,CHWC-EAH,CHWC-LAH,RM-TEMP,PLN-TEMP,VAV-EAT,VAV-DAT,VAVHCVLV,VAV-DMPR,RMCLGSPT,RMHTGSPT,OCC-MAX,OCC-MIN,VAV-DP,VAVCFMDP,VAVHCEWT,VAVHCLWT,VAVHCGPM,RM-TEMP.1,PLN-TEMP.1,VAV-EAT.1,VAV-DAT.1,VAVHCVLV.1,VAV-DMPR.1,RMCLGSPT.1,RMHTGSPT.1,OCC-MAX.1,OCC-MIN.1,VAV-DP.1,VAVCFMDP.1,VAVHCEWT.1,VAVHCLWT.1,VAVHCGPM.1,RM-TEMP.2,PLN-TEMP.2,VAV-EAT.2,VAV-DAT.2,VAVHCVLV.2,VAV-DMPR.2,RMCLGSPT.2,RMHTGSPT.2,OCC-MAX.2,OCC-MIN.2,VAV-DP.2,VAVCFMDP.2,VAVHCEWT.2,VAVHCLWT.2,VAVHCGPM.2,RM-TEMP.3,PLN-TEMP.3,VAV-EAT.3,VAV-DAT.3,VAVHCVLV.3,VAV-DMPR.3,RMCLGSPT.3,RMHTGSPT.3,OCC-MAX.3,OCC-MIN.3,VAV-DP.3,VAVCFMDP.3,VAVHCEWT.3,VAVHCLWT.3,VAVHCGPM.3,IABBHT1,IABBHT2,IBBBHT1,IBBBHT2,WABBHT1,WABBHT2,WBBBHT1,WBBBHT2,SABBHT1,SABBHT2,SBBBHT1,SBBBHT2,EABBHT1,EABBHT2,EBBBHT1,EBBBHT2,IBBAMPS,WBBAMPS,SBBAMPS,EBBAMPS,IALITES1,IALITES2,IBLITES1,IBLITES2,WALITES1,WALITES2,WBLITES1,WBLITES2,SALITES1,SALITES2,SBLITES1,SBLITES2,EALITES1,EALITES2,EBLITES1,EBLITES2,IALITWAT,WALITWAT,SALITWAT,EALITWAT,IBLITWAT,WBLITWAT,SBLITWAT,EBLITWAT,HWC_GPM,CHWC_GPM,E_hcoil,E_ccoil,E_SF,E_RF,E_ZONE_I,E_ZONE_W,E_ZONE_S,E_ZONE_E,FAULT
360,8312007,600,1,1,1,1,100.0,0.0,0.0,0.0,0.0,0,0,33.968,35.139,0.012,11.881,0,80,55,1.4,14.672,2.248,2.228,4.03,71.938,72.164,73.337,71.04,68.925,0.0,0.036,0.083,20.0,20.0,73.4,47.106,0,71.821,81.858,79.101,83.083,31.968,66.779,32.573,-10.82,50.25,80.0,71.813,71.75,71.25,71.75,0.0,0.0,72,70,1000,200,0.0,14.516,73.563,72.188,-0.052,73.563,75.0,73.375,76.0,0.0,97.0,72,70,1000,200,-0.002,0.0,77.563,77.313,0.001,73.5,74.875,73.625,75.75,0,98.5,72,70,1000,200,-0.001,0.0,76.625,76.438,0.017,72.063,73.813,73.063,74.125,0.0,36.438,72,70,1000,200,0.0,0.0,74.938,74.75,-0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.017,0.031,0.011,0.034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.147,-0.223,0.0,0.0,0.001,0.001,-0.148,0.001,-0.005,0.206,0.0,0.0,0.034,0.035,-0.01,0.0,0.0,0.0,CCVS_FO
361,8312007,601,1,1,1,1,100.0,0.0,0.0,0.0,0.0,1,1,119.473,35.139,0.022,11.762,0,80,55,1.4,14.516,248.254,337.024,0.88,71.938,72.164,73.443,70.934,68.925,0.008,0.22,0.054,20.0,20.0,74.073,46.714,0,71.821,81.858,79.207,83.083,31.968,66.675,32.573,-10.82,50.281,74.688,71.813,71.875,71.25,71.75,0.0,51.031,72,70,1000,200,0.001,28.672,73.5,72.188,-0.052,73.563,75.0,73.25,75.875,0.0,100.0,72,70,1000,200,0.006,120.313,77.563,77.375,0.001,73.375,74.875,73.375,75.75,0,100.0,72,70,1000,200,0.007,119.125,76.625,76.313,0.017,72.063,73.938,73.188,74.313,0.0,90.5,72,70,1000,200,0.001,63.625,74.813,74.5,-0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.017,0.031,0.011,0.035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,-0.223,-0.148,-0.074,-0.072,-0.072,-0.222,-0.072,-0.01,0.205,0.0,0.0,0.119,0.035,-0.01,0.0,0.001,0.0,CCVS_FO
362,8312007,602,1,1,1,1,100.0,0.0,3.809,3.809,3.809,1,1,145.242,86.676,23.83,11.911,0,80,55,1.4,14.516,691.031,598.643,8.963,70.647,72.27,73.337,71.251,67.212,0.031,0.285,0.098,23.379,18.703,59.882,47.751,0,71.821,128.243,79.101,129.838,32.188,66.675,32.573,-10.82,50.094,65.688,71.75,71.875,70.688,71.75,0.0,56.875,72,70,1000,200,0.017,86.438,73.5,72.063,-0.052,73.563,74.688,71.75,75.063,0.0,100.0,72,70,1000,200,0.037,219.25,77.563,77.313,0.001,73.5,74.313,71.813,74.938,0,100.0,72,70,1000,200,0.036,213.375,76.625,76.313,0.017,72.063,73.813,72.813,74.0,0.0,93.625,72,70,1000,200,0.017,149.0,74.813,74.75,-0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.017,0.032,0.011,0.035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,-0.223,-0.222,-0.148,0.001,-0.072,-0.148,-0.072,-0.773,0.133,-5.472,0.0,0.145,0.087,-0.011,0.0,0.001,0.0,CCVS_FO
363,8312007,603,1,1,1,1,100.0,0.0,11.895,11.895,11.895,1,1,227.233,103.075,0.012,11.852,0,80,55,1.4,719.188,1039.648,860.585,5.267,69.14,72.695,73.548,71.78,66.249,0.103,0.49,0.094,31.762,21.768,62.041,48.087,0,71.714,112.115,79.101,114.475,32.188,66.257,32.719,-10.82,50.344,65.188,71.813,71.875,69.938,71.375,0.0,61.313,72,70,1000,200,0.041,131.375,73.5,72.188,-0.052,73.563,74.313,70.438,73.5,0.0,100.0,72,70,1000,200,0.073,307.0,77.563,77.313,0.001,73.5,73.938,70.625,73.75,0,100.0,72,70,1000,200,0.072,302.5,76.625,76.438,0.017,72.0,73.813,72.0,73.625,0.0,93.938,72,70,1000,200,0.039,221.125,74.938,74.5,-0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.017,0.031,0.011,0.035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.074,-0.223,-0.222,-0.074,0.001,-0.072,-0.222,-0.146,-0.001,0.185,0.0,0.0,0.227,0.103,-0.01,0.0,0.0,0.0,CCVS_FO
364,8312007,604,1,1,1,1,100.0,0.0,33.118,33.118,33.118,1,1,332.65,130.015,0.012,11.852,0,80,55,1.4,1013.5,1326.046,1047.626,57.544,68.817,72.801,73.653,72.202,66.57,0.191,0.724,0.157,39.07,29.5,62.462,47.695,0,71.606,111.893,79.101,114.031,32.188,66.152,32.719,-10.82,49.531,63.813,71.813,71.75,69.688,70.813,0.0,62.656,72,70,1000,200,0.074,173.5,73.5,72.063,-0.052,73.563,74.063,70.0,72.188,0.0,97.75,72,70,1000,200,0.123,392.25,77.563,77.313,0.001,73.5,73.625,70.188,72.563,0,93.938,72,70,1000,200,0.12,385.25,76.625,76.313,0.017,72.0,73.625,71.563,73.063,0.0,90.688,72,70,1000,200,0.069,293.5,74.813,74.5,-0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.017,0.031,0.011,0.035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,-0.223,-0.148,-0.074,0.001,-0.072,-0.148,0.001,-0.001,0.185,0.0,0.0,0.333,0.13,-0.011,0.0,0.001,0.0,CCVS_FO
365,8312007,605,1,1,1,1,100.0,0.0,47.78,47.78,47.78,1,1,502.489,153.441,0.022,11.822,0,80,55,1.4,1361.875,1558.589,1187.845,206.42,69.248,73.013,73.758,72.73,67.748,0.297,0.995,0.19,46.411,36.596,61.565,47.975,0,70.103,111.45,79.101,113.367,32.188,65.839,32.646,-10.828,48.906,61.531,71.75,71.563,69.813,70.75,0.0,61.938,72,70,1000,200,0.108,208.875,73.5,72.188,-0.052,73.438,73.625,70.188,71.563,0.0,87.25,72,70,1000,200,0.178,468.25,77.563,77.313,0.001,73.375,73.25,70.188,71.938,0,83.75,72,70,1000,200,0.166,448.5,76.625,76.313,0.017,72.063,73.625,71.188,72.563,0.0,84.313,72,70,1000,200,0.099,348.75,74.813,74.5,-0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.017,0.031,0.011,0.035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,-0.223,-0.222,-0.074,-0.146,0.001,-0.222,0.001,-0.001,0.161,0.0,0.0,0.502,0.153,-0.01,0.0,0.001,0.0,CCVS_FO
366,8312007,606,1,1,1,1,100.0,0.0,59.153,59.153,59.153,1,1,652.416,172.182,0.012,11.837,0,80,55,1.4,1545.25,1708.085,1181.602,949.648,69.893,72.376,73.548,72.202,68.818,0.415,1.247,0.248,52.439,40.688,60.835,48.367,0,67.417,111.08,79.42,113.145,32.261,65.63,32.792,-10.82,49.938,60.188,71.75,71.563,70.25,70.75,0.0,60.031,72,70,1000,200,0.141,237.375,73.5,72.063,-0.052,73.313,73.375,70.375,71.188,0.0,77.938,72,70,1000,200,0.217,516.0,77.563,77.313,0.001,73.313,73.125,70.438,71.563,0,75.813,72,70,1000,200,0.184,470.75,76.625,76.313,0.017,72.063,73.625,71.188,72.313,0.0,78.875,72,70,1000,200,0.122,384.75,74.813,74.5,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.017,0.031,0.011,0.035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.074,-0.223,-0.222,-0.074,-0.072,-0.072,-0.148,-0.072,-0.001,0.188,0.0,0.0,0.652,0.172,-0.011,0.0,0.001,0.0,CCVS_FO
367,8312007,607,1,1,1,1,100.0,0.0,78.18,78.18,78.18,1,1,769.546,187.408,0.012,11.807,0,80,55,1.4,1545.25,1836.963,1313.112,1529.979,70.109,69.512,73.232,70.829,69.139,0.564,1.521,0.248,57.584,43.699,60.807,48.844,0,63.98,110.784,79.845,112.85,32.188,65.526,32.792,-10.82,52.75,60.0,71.75,71.563,70.25,70.75,0.0,56.844,72,70,1000,200,0.173,262.0,73.375,72.063,-0.052,73.313,73.063,70.438,71.063,0.0,67.875,72,70,1000,200,0.246,545.5,77.563,77.313,0.001,73.063,73.0,70.5,71.563,0,68.313,72,70,1000,200,0.195,484.0,76.625,76.313,0.017,72.063,73.5,71.063,72.125,0.0,70.438,72,70,1000,200,0.147,423.0,74.813,74.5,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.017,0.031,0.011,0.035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.074,-0.223,-0.222,-0.074,-0.072,0.001,-0.222,-0.072,-0.001,0.214,0.0,0.0,0.77,0.187,-0.01,0.0,0.001,0.0,CCVS_FO
368,8312007,608,1,1,1,1,100.0,0.174,90.881,90.881,90.881,1,1,871.45,221.376,0.022,11.911,0,80,55,1.4,1707.25,1902.843,1447.468,1774.755,69.57,66.647,73.127,68.505,68.283,0.739,1.755,0.285,61.408,48.287,61.649,49.292,0,61.724,110.562,80.376,112.628,32.334,65.317,32.864,-10.82,57.063,61.094,71.5,71.5,69.813,70.5,0.0,52.656,72,70,1000,200,0.196,277.25,73.5,72.063,-0.052,73.25,72.938,70.188,70.813,0.0,60.281,72,70,1000,200,0.258,555.5,77.563,77.313,0.001,73.063,72.813,70.0,71.125,0,62.625,72,70,1000,200,0.199,486.0,76.625,76.313,0.021,72.063,73.438,70.813,71.688,0.0,63.031,72,70,1000,200,0.16,438.25,74.813,74.5,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.017,0.031,0.013,0.035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.074,-0.223,-0.222,-0.074,-0.072,-0.072,-0.222,-0.072,-0.002,0.191,0.0,0.878,0.871,0.221,-0.011,0.0,0.001,0.0,CCVS_FO
369,8312007,609,1,1,1,1,100.0,14.948,100.0,100.0,100.0,1,1,934.7,237.775,0.022,11.747,0,80,55,1.4,1756.25,1889.634,1508.114,1827.254,69.14,64.631,73.022,66.181,67.212,0.968,1.924,0.315,64.028,51.222,63.163,49.937,0,60.865,110.34,80.588,112.406,32.261,64.899,32.792,-10.828,61.594,62.938,71.5,71.5,69.25,69.938,0.0,48.875,72,70,1000,200,0.209,286.75,73.375,72.063,-0.052,73.25,72.813,69.313,70.25,0.0,53.656,72,70,1000,200,0.256,551.0,77.563,77.313,0.001,72.938,72.75,69.438,70.75,0,58.063,72,70,1000,200,0.185,470.5,76.625,76.313,0.017,72.063,73.375,70.375,71.375,0.0,56.25,72,70,1000,200,0.161,438.5,74.813,74.5,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.017,0.032,0.013,0.035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.074,-0.223,-0.222,-0.074,-0.072,-0.072,-0.222,-0.072,-0.002,0.191,0.0,0.867,0.935,0.238,-0.01,0.0,0.001,0.0,CCVS_FO
